id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
32508946,Entire romantic house,92712785439,unconfirmed,Xiuzhen,Manhattan,Harlem,40.81454,-73.94249,United States,US,FALSE,strict,Entire home/apt,2004,480,96,2,4,1/17/2022,1.45,2,3,76,,
46741717,Boho Chic Brooklyn Heights,23454668455,unconfirmed,Ben,Brooklyn,Brooklyn Heights,40.69439,-73.99396,United States,US,FALSE,flexible,Entire home/apt,2013,1171,234,2,1,8/30/2017,0.04,3,1,0,No smoking cigarettes inside apartment.,
2850989,Private: The Grey Room,88157491360,unconfirmed,Thomas,Manhattan,Upper East Side,40.76273,-73.95866,United States,US,TRUE,flexible,Private room,2013,954,191,1,12,9/22/2016,0.19,2,2,386,No smoking and no party allowed. We don't want the neighbor to complain.,
2707391,Just like home & more in Rm #2,13270218375,unconfirmed,Emmett,Manhattan,Harlem,40.82557,-73.95514,United States,US,TRUE,strict,Private room,2017,794,159,7,9,5/21/2019,0.14,3,2,408,Strictly no smoking on property. Your pets are welcome but please mind them. NO PARTIES ALLOWED.  EXCESSIVE NOISE IS STRICTLY PROHIBITED,
46250723,The Magnificent,78099163150,verified,Becky,Bronx,Parkchester,40.84024,-73.85836,United States,US,TRUE,strict,Private room,2007,699,140,1,23,6/1/2019,0.96,2,1,54,,
48929930,Modern and cozy apartment in the Upper East Side,50516457267,verified,Pepa,Manhattan,Upper East Side,40.77363,-73.95154,United States,US,FALSE,strict,Entire home/apt,2018,1112,222,1,3,8/29/2016,0.09,2,1,416,"No smoking, no parties. Quiet building. Sorry, no pets.",
9677417,Sunny bedroom in gorgeous ParkSlope,57382620801,unconfirmed,Shelby,Brooklyn,Park Slope,40.67687,-73.97848,United States,US,FALSE,moderate,Private room,2006,741,148,1,2,6/5/2016,0.05,5,1,354,,
23658891,Hamilton Suite. 4Queen. 2rms. priv bath. kitchen,86852274632,unconfirmed,Hamilton,Manhattan,Harlem,40.82292,-73.94802,United States,US,TRUE,strict,Entire home/apt,2011,931,186,2,0,,,4,3,0,#NAME?,
35918847,Private Garden Entry,76310578045,unconfirmed,Jeruschka,Brooklyn,Windsor Terrace,40.64788,-73.97837,United States,US,TRUE,flexible,Entire home/apt,2017,805,161,3,283,10/12/2021,2.34,4,1,316,,
52582842,Sunny Williamsburg Home,54562214242,unconfirmed,Lauren & Chelsea,Brooklyn,Williamsburg,40.71452,-73.95451,United States,US,TRUE,flexible,Entire home/apt,2022,1199,240,1,5,5/27/2019,0.39,3,4,3,,
22382526,"Hip Midtown East 1BR w/ Great views, Gym, Doorman by Blueground",18670811912,verified,Blueground,Manhattan,Kips Bay,40.74164,-73.97859,United States,US,FALSE,moderate,Entire home/apt,2013,57,11,30,0,,,3,232,203,"•Smoking is allowed outside the house.  •Sorry, no pets  •Please take shoes off in the living room. •Do not flush anything down toilet except toilet paper •Please maintain a reasonable volume •Please respect the property •Do not purchase anything on cable",
40243356,"Quaint, beautiful studio Brooklyn",69635376409,unconfirmed,Rachel,Brooklyn,Carroll Gardens,40.68468,-73.99145,United States,US,TRUE,flexible,Entire home/apt,2013,370,74,3,94,7/1/2019,1.33,1,3,250,,
57278497,PERFECT East Village Location****,69908935994,verified,Danielle,Manhattan,Gramercy,40.7317,-73.9833,United States,US,TRUE,strict,Private room,2004,552,110,3,9,10/15/2017,0.32,1,2,0,"Please no smoking inside.  During the warmer months, please bring your conversations inside after 10 pm on weekdays and 11 pm on weekends. No gatherings/parties with more than 6 outside guests without my expressed consent are not allowed.  Guests who ignore this rule will lose their security deposit.  I'm sorry about this but the neighbors have complained about the noise!  Treat the house as your own so leave it in the same condition as you found it.  Thanks!",
54767741,3BR/2.5BTH Modern Brownstone Duplex w Terrace,12958733952,unconfirmed,James,Brooklyn,Bedford-Stuyvesant,40.68855,-73.9443,United States,US,FALSE,flexible,Entire home/apt,2010,983,197,5,28,6/8/2019,2.96,3,1,225,,
27328925,"Backyard in BK, Modern Reno, Sleeps 6, Walk 2train",15544715259,unconfirmed,Cristina,Brooklyn,Crown Heights,40.67612,-73.93722,United States,US,FALSE,moderate,Entire home/apt,2016,1001,200,2,1,7/1/2019,1,4,1,58,Enjoy!,
3906434,Private Studio Near Union Square,97890345434,unconfirmed,Annie,Manhattan,Chelsea,40.73996,-73.99919,United States,US,TRUE,flexible,Entire home/apt,2014,164,33,2,31,12/9/2018,0.52,2,1,368,,
24808780,Midtown 2 BED Large Kitchen Free Breakfast Great,8603527637,verified,Roman,Manhattan,Midtown,40.75277,-73.96594,United States,US,FALSE,moderate,Entire home/apt,2021,698,140,4,1,5/18/2019,0.58,5,8,218,,
5279452,One bedroom Apt,79318513408,verified,Kristine,Queens,Astoria,40.76279,-73.92039,United States,US,FALSE,moderate,Entire home/apt,2021,252,50,2,16,3/31/2019,0.31,4,1,60,"Leave the apartment as you found it!  If you used dishes or cups or anything in the kitchen area, you are expected to clean, wash, dry and return the item to its origin.   Act respectful in the neighborhood and inside the halls, other units are in the building so act responsible.   We ask that quiet hours be respected between 11pm and 8am.  Meaning no dance parties, loud noises, or other disturbances that are not emergencies.  We understand sometime guest will like to enjoy themselves until the bars close (2am).  We expect you to be courteous once you return to the property, excessive noise and disturbances reported may result in cancellation of your booking immediately without refund and maybe forcibly removed at my or my agents discretion.   No Smoking No Parties No Drugs No Weapons Only People on Reservation permitted to stay in the apartment. Please keep front door locked and closed at all times. You are expected to leave the apartment as you found it, kitchen clean, fridge empty, ",
45558139,Spacious Room in Huge Sunny Apartment,40378345201,unconfirmed,Devony,Manhattan,Washington Heights,40.8336,-73.94088,United States,US,TRUE,moderate,Private room,2006,283,57,6,12,6/5/2019,0.47,3,1,3,"Use of all of kitchen except gas stove/oven. There is a microwave, sink, plates and all other basic kitchen utensils. No fire or lit candles.",
31122673,Walk to Times SQ Queen Room Boutique Hotel 5th Ave,75785340143,unconfirmed,Blake,Manhattan,Midtown,40.76342,-73.97701,United States,US,TRUE,flexible,Private room,2013,102,20,1,2,2/13/2022,0.98,2,66,348,,
31313769,Modern SOHO studio- With Washer/Dryer,25935911962,verified,Nathan,Manhattan,SoHo,40.72722,-74.00205,United States,US,FALSE,strict,Entire home/apt,2019,108,22,60,1,2/11/2022,1,3,37,289,,
23375561,"ONLY WOMEN, CAMAS PARA MUJERES EN QUEENS",55783835658,verified,Jessy & Christian,Queens,Corona,40.74071,-73.86687,United States,US,FALSE,strict,Private room,2004,848,170,2,5,4/15/2019,1.15,4,6,306,No smoking and no pets.  No parties without prior approval.  Names and ages of all guests is required for booking.,
35460990,Cozy Europa,59852502842,verified,Balla,Manhattan,Harlem,40.82696,-73.93974,United States,US,TRUE,moderate,Private room,2009,783,157,1,25,11/15/2021,0.7,2,1,0,,
49645159,"Cozy private room in downtown Manhattan, NYC",60168220279,unconfirmed,Melody,Manhattan,Greenwich Village,40.7305,-73.99647,United States,US,TRUE,moderate,Private room,2015,969,194,1,4,6/13/2018,0.12,1,1,0,,
55073715,Best Apt in Queens! 3 people! Metro and everything,73371947994,verified,Qiongyao,Queens,Elmhurst,40.73543,-73.87522,United States,US,TRUE,moderate,Private room,2021,347,69,1,2,8/25/2018,0.18,3,1,33,"In order to provide a  healthy, comfortable and safe environment the following rules must be respected and adhered to throughout your entire stay. Most of what follows is common sense or common courtesy. The rules serve to protect you as a guest by helping ensure the environment you find here is the one that we intended to create. Please keep in mind:  You will be sharing common areas with other guests or residents, and thus the cleanliness of the common areas is far more dependent upon all guests cleaning up after themselves, than it is upon my once a week cleaning. Most guests do very well in keeping common areas clean! House rules: Please do not drag luggage up the front stairs. Please leave things as they are in your room: do not remove pictures from walls, don't move furniture around, and do not remove mattress protector from the mattress. Also, it should not be necessary to say, but since some guests have done this, I must add: please do not take any of my personal possessions ou",
23546222,West Village Gem,34911415019,unconfirmed,Veronica,Manhattan,West Village,40.73409,-74.00464,United States,US,TRUE,strict,Entire home/apt,2007,607,121,1,13,7/1/2019,3.22,2,1,61,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
41309847,Most desired EastVillage retreat,93161409241,unconfirmed,Tania,Manhattan,East Village,40.72781,-73.98398,United States,US,FALSE,moderate,Private room,2016,498,100,2,78,6/20/2019,1.71,2,1,363,,
39227676,Lux One-bed Central Park View UWS,31191480708,unconfirmed,Kishore,Manhattan,Upper West Side,40.79234,-73.96482,United States,US,TRUE,flexible,Entire home/apt,2016,711,142,1,8,8/22/2014,0.09,5,1,0,,
41813545,Enough space for couple:),66409798201,verified,Crispy,Queens,Maspeth,40.73273,-73.89357,United States,US,TRUE,strict,Private room,2017,1009,202,3,15,12/7/2018,1.03,2,3,163,,
28905189,"Great find, Near Manhattan, Restaurants, Casino",93047155139,unconfirmed,Greg,Brooklyn,Cypress Hills,40.68566,-73.87629,United States,US,TRUE,moderate,Private room,2004,1035,207,1,13,2/28/2022,2.81,2,2,67,,
31945600,NYC Style Family Studio Close To Time Square # 50,18493148805,unconfirmed,Alberto,Manhattan,Midtown,40.74679,-73.9867,United States,US,TRUE,flexible,Entire home/apt,2015,1193,239,1,10,1/31/2022,1.42,2,3,251,,
28371115,"Cozy, Sunny Brooklyn Escape",73932202640,unconfirmed,Julia,Brooklyn,Bedford-Stuyvesant,40.68759,-73.95705,United States,US,FALSE,strict,Private room,2018,916,183,4,0,,,2,1,7,,
50261525,Cozy Room in Crown Heights! (Female Guests Only),57187845133,verified,Katya,Brooklyn,Crown Heights,40.66469,-73.95125,United States,US,FALSE,strict,Private room,2009,1145,229,5,3,1/1/2019,0.1,3,1,206,,
55413380,"Great energy, XL,clean, plants, comfortable bed,",6190006655,verified,Raz,Manhattan,Harlem,40.81835,-73.93925,United States,US,FALSE,flexible,Private room,2018,213,43,2,7,10/5/2018,0.69,2,2,87,#NAME?,
10751088,Tribeca Light filled/ Views Apt,10681950496,unconfirmed,Jennifer,Manhattan,Tribeca,40.71928,-74.00799,United States,US,FALSE,flexible,Entire home/apt,2006,883,177,2,0,,,3,1,88,"No Smoking No Loud Parties No Pets Please be respectful of noises especially at night Check-in Time: 4PM Check-out Time: 10AM Please review the guest booklet in the living room of the condo, during your arrive for detailed policy information.",
19986649,~House of Rest~Treehouse Room in Bushwick Brooklyn,52102593495,unconfirmed,Oh,Brooklyn,Williamsburg,40.70713,-73.92918,United States,US,TRUE,flexible,Private room,2015,1142,228,2,18,5/21/2019,1.61,5,2,5,No smoking. No parties. Please be respectful of our neighbors.,
6629273,Beautiful Zen 3BR Apartment,18137273040,verified,Greg,Brooklyn,East New York,40.67351,-73.89267,United States,US,TRUE,flexible,Entire home/apt,2004,771,154,5,80,7/3/2019,1.73,3,2,205,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is twin size. 2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your o",
2443944,Cozy apartment in NY for 3 weeks,94252259385,verified,Max,Manhattan,Harlem,40.8266,-73.94443,United States,US,FALSE,moderate,Private room,2003,272,54,15,0,,,3,1,14,,
35594647,Adorable 2 bedroom guesthouse with outdoor space,20844973204,verified,Hayden,Queens,Cambria Heights,40.69136,-73.7341,United States,US,TRUE,moderate,Entire home/apt,2017,1021,204,30,1,11/6/2021,0.25,5,1,93,,
29081925,Beautiful loft with plants and light,5173363843,verified,Dora,Brooklyn,Williamsburg,40.70641,-73.93754,United States,US,FALSE,flexible,Entire home/apt,2013,1123,225,2,38,2/27/2022,0.83,5,1,0,,
17459876,Williamsburg Private Room,91831846668,verified,Shauna,Brooklyn,Williamsburg,40.70542,-73.9411,United States,US,FALSE,flexible,Private room,2004,785,157,3,1,2/26/2018,0.06,2,1,0,,
28325826,Beautiful Sunny Space in Crown Heights Brooklyn.,21745381601,unconfirmed,Raheem,Brooklyn,Crown Heights,40.67285,-73.95133,United States,US,TRUE,strict,Private room,2017,385,77,1,0,,,5,1,66,,
44010594,Nice place,30424757852,verified,Willy,Queens,Ridgewood,40.70777,-73.91053,United States,US,TRUE,moderate,Entire home/apt,2020,636,127,3,90,6/8/2019,2.93,2,2,72,,
16850689,Midtown Studio with view of Empire State Building,96499983641,verified,Daniel,Manhattan,Murray Hill,40.74703,-73.97484,United States,US,TRUE,flexible,Entire home/apt,2006,477,95,5,0,,,5,1,0,,
53083778,Spacious bedroom in Washington Heights,15754888575,unconfirmed,Bree,Manhattan,Washington Heights,40.84821,-73.94153,United States,US,FALSE,flexible,Private room,2010,584,117,2,1,7/6/2019,1,2,1,25,,
8704816,Spacious apt in hip Williamsburg,73009344286,verified,Johanna,Brooklyn,Williamsburg,40.71906,-73.96338,United States,US,FALSE,moderate,Entire home/apt,2019,723,145,2,0,,,3,2,98,,
37270877,165 East 89-Studio Upper East Side,64772927003,verified,Jeniffer,Manhattan,Upper East Side,40.78119,-73.95302,United States,US,FALSE,flexible,Entire home/apt,2019,76,15,30,6,4/28/2021,0.08,4,186,278,,
37977821,Historic Loft borders NYC best neighborhoods.,76947315950,unconfirmed,Ben,Manhattan,Chinatown,40.71775,-74.00028,United States,US,FALSE,moderate,Entire home/apt,2009,1143,229,30,12,8/23/2020,0.22,2,1,0,,
25623975,Large private Room nearly JFK 8 mins,86350943691,unconfirmed,Jose,Queens,Rosedale,40.65919,-73.73412,United States,US,FALSE,moderate,Private room,2010,593,119,1,14,7/1/2019,6.46,4,2,88,No loud parties. No smoking. Please),
48457161,"Real 1-BR Home in West Village, Central yet Quiet!",66385951995,unconfirmed,Jorge,Manhattan,West Village,40.73799,-74.00074,United States,US,FALSE,strict,Entire home/apt,2011,233,47,31,81,6/24/2019,2.36,1,1,393,- $100 pet fee,
12494147,Nice one bedroom apartment,53265183481,unconfirmed,Manuel,Manhattan,Morningside Heights,40.81387,-73.96205,United States,US,TRUE,flexible,Entire home/apt,2011,498,100,10,0,,,5,1,0,"No smoking  and  Please respect each others space . When leaving out your space please dress respectful to other guess  though out the house . ( example , if you are in the house please wear a Robe of some sort .",
56883050,Light up room close to Central Park,64259500958,verified,Simon,Manhattan,East Harlem,40.79453,-73.94543,United States,US,TRUE,moderate,Private room,2015,227,45,1,110,6/16/2019,3.65,2,4,34,"I prefer guests who are in town for a reason (work or sight-seeing, etc) so they are out & about all day & in to the evening, not hanging around the condo all day.  I require my guests to leave for the day by 10AM & not return before 4PM. Please obey check-in (4PM) & check-out times (10AM). I need time to clean up after prior guest to get ready for your stay. No pets. No parties, this is a quiet building with all working professionals. When using the kitchen facilities, I ask that you tidy up after yourself (dishes in dishwasher, wipe counters down, trash in the trash barrel, etc...) and if you spill anything on the floor/furniture, please clean up after yourself.",
